GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
01015000020,01,015,000020,4740,4492,213,14,15,6,0,3520,3337,162,8,9,4,0,511.93,732.86,NA,NA,90585,NA,00540,3,3
01015000021,01,015,000021,11546,9272,1926,203,24,118,3,9527,7678,1599,131,22,96,1,1385.56,1983.51,NA,38272,91746,NA,01860,3,3
01015000022,01,015,000022,4365,4192,150,20,3,0,0,3356,3236,105,12,3,0,0,488.08,698.72,NA,59640,92556,NA,02760,3,3
01015000023,01,015,000023,3537,3008,519,1,9,0,0,2632,2268,355,1,8,0,0,382.79,547.98,NA,59640,92556,NA,02760,3,3
01015000024,01,015,000024,3670,3566,44,27,13,18,2,2742,2671,28,19,12,10,2,398.78,570.88,NA,NA,91746,NA,00540,3,3
01015000025,01,015,000025,9135,8617,424,39,15,37,3,6600,6263,276,23,11,27,0,959.87,1374.12,NA,71832,93402,NA,00540,3,3
01015000026,01,015,000026,3367,3117,239,3,1,7,0,2461,2287,166,2,1,5,0,357.92,512.38,NA,56472,92430,NA,00540,3,3
01015001598,01,015,001598,5494,4980,446,37,20,11,0,4015,3675,290,25,17,8,0,583.92,835.92,NA,11128,90099,NA,00540,3,3
01015002798,01,015,002798,19,18,0,1,0,0,0,15,14,0,1,0,0,0,2.18,3.12,NA,NA,90099,NA,03180,3,3
01017009537,01,017,009537,1150,805,345,0,0,0,0,870,657,213,0,0,0,0,157.34,197.22,NA,NA,92169,NA,00600,3,3
01017009538,01,017,009538,2371,1410,945,10,5,1,0,1773,1107,657,3,5,1,0,320.64,401.93,NA,26200,91107,NA,00600,3,3
01017009539,01,017,009539,3777,1752,1999,25,0,0,1,2670,1394,1264,12,0,0,0,482.86,605.27,NA,41296,91827,NA,01980,3,3
01017009540,01,017,009540,5923,2537,3368,12,4,1,1,4279,2058,2212,8,1,0,0,773.84,970.02,NA,40672,91818,NA,00600,3,3
01017009541,01,017,009541,1247,483,759,4,1,0,0,903,395,503,4,1,0,0,163.3,204.7,NA,80256,93393,NA,00600,3,3
01017009542,01,017,009542,3542,2889,626,14,6,6,1,2574,2136,422,6,5,4,1,465.5,583.51,NA,36592,91827,NA,00600,3,3
01017009543,01,017,009543,4050,2470,1564,9,4,2,1,2919,1874,1032,7,3,2,1,527.89,661.71,NA,78204,91836,NA,00600,3,3
01017009544,01,017,009544,1798,374,1418,5,0,1,0,1300,294,1001,4,0,1,0,235.1,294.7,NA,41296,91836,NA,01980,3,3
01017009545,01,017,009545,4765,3718,1029,17,0,1,0,3578,2955,609,13,0,1,0,647.07,811.1,NA,41296,91827,NA,01980,3,3
01017009546,01,017,009546,3699,3536,144,10,9,0,0,2962,2853,95,7,7,0,0,535.67,671.46,NA,78204,91836,NA,00600,3,3
01017009547,01,017,009547,4554,3536,990,21,7,0,0,3416,2741,658,11,6,0,0,617.77,774.38,NA,78204,91836,NA,00600,3,3
01019009557,01,019,009557,5204,4826,356,10,4,7,1,3899,3642,240,6,4,7,0,890.01,674.73,NA,12760,90513,NA,00630,4,4
01019009558,01,019,009558,3924,3732,152,12,14,13,1,3000,2865,109,8,10,7,1,684.8,519.16,NA,67920,91854,NA,00630,4,4
01019009559,01,019,009559,3699,3370,287,21,18,3,0,2795,2559,206,15,12,3,0,638.01,483.68,NA,13648,90522,NA,00630,4,4
01019009560,01,019,009560,2898,2668,217,5,8,0,0,2289,2122,155,4,8,0,0,522.5,396.12,NA,13648,90522,NA,00630,4,4
01019009561,01,019,009561,3818,3522,279,9,7,1,0,2868,2668,188,6,5,1,0,654.67,496.31,NA,NA,92313,NA,00630,4,4
01021000602,01,021,000602,2194,2188,1,4,0,1,0,1654,1648,1,4,0,1,0,255.15,531.11,NA,15136,90603,NA,00660,7,3
01021000603,01,021,000603,2353,2325,1,9,9,8,1,1766,1751,0,5,7,2,1,272.43,567.07,NA,NA,92178,NA,00660,7,3
01021000605,01,021,000605,2912,2077,826,6,2,1,0,2010,1475,528,4,2,1,0,310.07,645.42,NA,46504,92097,NA,00660,7,3
01021000606,01,021,000606,2251,2117,111,20,3,0,0,1649,1562,75,9,3,0,0,254.38,529.5,NA,NA,91710,NA,00660,7,3
01021000607,01,021,000607,3700,3239,432,19,4,6,0,2672,2386,269,10,3,4,0,412.19,857.99,NA,15136,93285,NA,00660,7,3
01021060101,01,021,060101,4592,3271,1300,4,7,10,0,3326,2467,841,4,6,8,0,513.08,1068,NA,15136,90603,NA,00660,7,3
01021060102,01,021,060102,4952,4593,333,20,1,5,0,3777,3558,209,8,0,2,0,582.65,1212.82,NA,15136,90603,NA,00660,7,3
01021060401,01,021,060401,4046,3681,342,14,7,2,0,2956,2714,227,7,6,2,0,456,949.19,NA,76080,91764,NA,00660,7,3
01021060402,01,021,060402,5458,5086,318,20,30,4,0,3961,3720,205,13,20,3,0,611.04,1271.9,NA,38608,91764,NA,00660,7,3
01023009567,01,023,009567,4257,869,3372,9,4,2,1,2874,687,2177,5,3,1,1,886.34,712.78,NA,43384,91908,NA,00690,7,7
01023009568,01,023,009568,4938,3183,1733,12,3,5,2,3569,2391,1163,9,2,3,1,1100.68,885.15,NA,11032,90441,NA,00690,7,7
01023009569,01,023,009569,4223,3477,715,24,3,3,1,3068,2577,468,18,2,3,0,946.17,760.9,NA,29704,91332,NA,00690,7,7
01023009570,01,023,009570,2600,1360,1232,8,0,0,0,1799,1027,767,5,0,0,0,554.81,446.17,NA,70416,92925,NA,00690,7,7
01025009575,01,025,009575,2103,1471,617,10,2,3,0,1457,1068,383,4,2,0,0,333.62,396.14,NA,28504,91260,NA,00720,1,1
01025009576,01,025,009576,6640,4167,2446,7,9,8,3,4736,3155,1564,6,5,6,0,1084.43,1287.67,NA,75960,93132,NA,03300,1,1
01025009577,01,025,009577,1379,828,533,17,0,1,0,1051,669,365,17,0,0,0,240.65,285.76,NA,16264,90675,NA,00720,1,7
01025009578,01,025,009578,6004,2900,3071,14,8,11,0,4198,2205,1969,9,6,9,0,961.24,1141.39,NA,32080,91440,NA,00720,1,1
01025009579,01,025,009579,8284,5298,2914,41,21,9,1,5798,3931,1824,26,12,4,1,1327.6,1576.41,NA,38152,91728,NA,00720,1,1
01025009580,01,025,009580,2830,817,1991,14,5,3,0,1845,623,1206,9,4,3,0,422.46,501.64,NA,NA,91737,NA,00720,1,1
01027009589,01,027,009589,5004,3939,1040,5,9,10,1,3773,3076,677,4,8,8,0,562.49,1001.93,NA,43264,91899,NA,00750,3,3
01027009590,01,027,009590,3153,2555,587,2,6,3,0,2403,1999,398,1,3,2,0,358.25,638.12,NA,2860,90126,NA,00750,3,3
01027009591,01,027,009591,2627,2569,49,6,3,0,0,1958,1923,29,4,2,0,0,291.91,519.95,NA,2860,90126,NA,00750,3,3
01027009592,01,027,009592,2468,1958,490,14,5,0,1,1800,1485,303,9,3,0,0,268.35,477.99,NA,NA,92142,NA,00750,3,3
01029009595,01,029,009595,2021,2016,1,1,3,0,0,1471,1466,1,1,3,0,0,224.6,413.12,NA,28432,91251,NA,00780,3,3
01029009596,01,029,009596,3667,3255,404,1,3,4,0,2752,2488,259,0,2,3,0,420.19,772.89,NA,33976,91593,NA,00780,3,3
01029009597,01,029,009597,3346,3132,179,23,6,6,0,2440,2285,125,19,6,5,0,372.55,685.26,NA,33976,91593,NA,00780,3,3
01029009598,01,029,009598,3696,3669,3,13,8,3,0,2755,2740,3,5,4,3,0,420.65,773.73,NA,63408,92682,NA,00780,3,3
01031000101,01,031,000101,1517,1417,88,2,10,0,0,1130,1057,64,2,7,0,0,173.17,301.79,NA,NA,91719,NA,00810,2,2
01031000102,01,031,000102,1619,1399,206,5,9,0,0,1205,1063,131,4,7,0,0,184.66,321.82,NA,NA,93303,NA,00810,2,2
01031000103,01,031,000103,3591,3161,387,9,30,4,0,2690,2396,264,7,20,3,0,412.23,718.43,NA,53856,90999,NA,00810,2,2
01031000104,01,031,000104,2216,1863,328,7,16,1,1,1671,1422,238,3,6,1,1,256.07,446.28,NA,23296,90954,NA,01260,2,2
01031000105,01,031,000105,4446,3155,1268,14,8,1,0,3334,2473,844,10,6,1,0,510.92,890.43,NA,23296,90954,NA,01260,2,2
01031000106,01,031,000106,1485,1448,30,1,4,2,0,1154,1134,15,1,2,2,0,176.84,308.2,NA,40096,91800,NA,00810,2,2
01031000107,01,031,000107,2038,1918,95,13,12,0,0,1556,1474,63,10,9,0,0,238.45,415.57,NA,NA,91341,NA,00810,2,2
01031000108,01,031,000108,1681,1591,79,4,6,1,0,1314,1244,62,4,3,1,0,201.36,350.94,NA,24184,90999,NA,01320,2,2
01031000109,01,031,000109,2457,1599,814,32,7,4,1,1844,1286,528,20,7,3,0,282.58,492.49,NA,24184,90999,NA,01320,2,2
01031000110,01,031,000110,2833,2018,764,26,3,21,1,2102,1546,519,18,2,17,0,322.12,561.39,NA,24184,90999,NA,01320,2,2
01031000111,01,031,000111,2099,1880,165,42,0,12,0,1635,1496,101,28,0,10,0,250.55,436.67,NA,24184,90999,NA,01320,2,2
01031000112,01,031,000112,10387,8890,928,283,38,245,3,7409,6448,576,173,31,179,2,1135.39,1978.76,NA,24184,90999,NA,01320,2,2
01031000113,01,031,000113,3871,2057,1751,33,16,14,0,2869,1656,1165,22,15,11,0,439.66,766.24,NA,24184,90999,NA,01320,2,2
01033000201,01,033,000201,4037,3520,474,17,12,14,0,3172,2857,288,10,10,7,0,789.15,559.43,NA,69648,93186,NA,03000,5,5
01033000202,01,033,000202,2192,1885,286,7,13,1,0,1688,1487,183,7,10,1,0,419.95,297.7,NA,69648,93186,NA,03000,5,5
01033000203,01,033,000203,2707,1016,1681,9,1,0,0,1929,781,1141,6,1,0,0,479.91,340.21,NA,69648,93186,NA,03000,5,5
01033000204,01,033,000204,1468,1438,12,6,3,9,0,1156,1135,7,5,1,8,0,287.6,203.88,NA,69648,93186,NA,03000,5,5
01033000205,01,033,000205,4851,4566,271,7,6,1,0,3812,3606,192,7,6,1,0,948.37,672.3,NA,77280,93186,NA,03420,5,5
01033000206,01,033,000206,4100,2473,1603,5,8,10,1,3150,2001,1133,5,7,3,1,783.68,555.55,NA,77280,93186,NA,03420,5,5
01033000207,01,033,000207,12268,10517,1611,73,24,42,1,9203,8036,1083,43,17,23,1,2289.58,1623.08,NA,53016,93186,NA,02520,5,5
01033000208,01,033,000208,8059,6335,1652,22,36,11,3,5931,4801,1085,15,21,7,2,1475.55,1046.01,NA,42160,91863,NA,00840,5,5
01033000209,01,033,000209,7718,7216,447,21,31,3,0,5805,5434,333,16,20,2,0,1444.2,1023.79,NA,43648,91926,NA,00840,5,5
01033000210,01,033,000210,4266,3735,508,20,1,2,0,3272,2895,365,9,1,2,0,814.03,577.06,NA,14152,90567,NA,00840,5,5
01035009602,01,035,009602,1890,843,1030,13,3,1,0,1340,661,666,9,3,1,0,330.24,381.8,NA,NA,92016,NA,00870,2,2
01035009603,01,035,009603,1782,1364,392,22,2,2,0,1300,1029,253,15,1,2,0,320.38,370.4,NA,64368,92718,NA,00870,2,2
01035009604,01,035,009604,3571,1914,1633,10,6,3,5,2510,1457,1038,6,4,3,2,618.59,715.16,NA,12496,90504,NA,00870,2,2
01035009605,01,035,009605,1719,1180,516,13,5,5,0,1306,942,350,7,3,4,0,321.86,372.11,NA,24808,91044,NA,00870,2,2
01035009606,01,035,009606,4315,1988,2277,24,24,2,0,3070,1589,1455,12,13,1,0,756.6,874.72,NA,24808,91044,NA,00870,2,2
01035009607,01,035,009607,777,737,40,0,0,0,0,610,580,30,0,0,0,0,150.33,173.8,NA,NA,92916,NA,00870,2,2
01037009610,01,037,009610,4281,1880,2370,5,21,4,1,3059,1470,1570,2,12,4,1,689.87,796.44,NA,30640,91350,NA,00900,3,3
01037009611,01,037,009611,3524,3263,241,9,11,0,0,2603,2425,168,3,7,0,0,587.04,677.72,NA,NA,93429,NA,00900,3,3
01037009612,01,037,009612,3258,2087,1165,4,2,0,0,2519,1679,835,3,2,0,0,568.09,655.85,NA,65472,92763,NA,00900,3,3
01039009616,01,039,009616,3298,3131,152,7,2,6,0,2506,2383,112,4,2,5,0,449.11,763.55,NA,28936,92781,NA,00930,2,2
01039009617,01,039,009617,4144,3566,568,9,0,1,0,3047,2671,370,6,0,0,0,546.07,928.38,NA,64776,90090,NA,00930,2,2
01039009618,01,039,009618,3189,2519,637,18,7,8,0,2325,1887,409,17,5,7,0,416.68,708.4,NA,1708,90090,NA,00060,2,2
01039009619,01,039,009619,2128,1900,214,3,10,1,0,1601,1442,147,3,8,1,0,286.92,487.81,NA,1708,90090,NA,00060,2,2
01039009620,01,039,009620,4056,2953,1063,27,3,10,0,3049,2297,721,21,2,8,0,546.43,928.99,NA,1708,90090,NA,00060,2,2
01039009621,01,039,009621,2054,1680,344,15,14,1,0,1514,1289,204,9,11,1,0,271.33,461.3,NA,1708,90090,NA,00060,2,2
01039009623,01,039,009623,2704,2675,14,10,4,1,0,2013,1990,11,7,4,1,0,360.76,613.34,NA,3556,90090,NA,00930,2,2
01039009624,01,039,009624,3057,2981,60,10,5,1,0,2364,2315,36,7,5,1,0,423.66,720.28,NA,57120,92448,NA,02610,2,2
01039009625,01,039,009625,1621,1590,24,2,5,0,0,1263,1243,17,1,2,0,0,226.35,384.82,NA,57120,92448,NA,02610,2,2
01039009626,01,039,009626,1644,1564,75,4,0,1,0,1228,1184,41,3,0,0,0,220.08,374.16,NA,57120,92448,NA,02610,2,2
01039009627,01,039,009627,2154,1201,945,2,0,6,0,1480,921,556,1,0,2,0,265.24,450.94,NA,57120,92448,NA,02610,2,2
01039009628,01,039,009628,1425,1407,5,8,2,3,0,1071,1061,3,3,2,2,0,191.94,326.32,NA,57024,92448,NA,00930,2,2
01039009629,01,039,009629,1583,1532,34,2,10,5,0,1159,1121,28,2,7,1,0,207.71,353.13,NA,12160,91062,NA,00930,2,2
01039009630,01,039,009630,3421,2761,635,13,8,4,0,2621,2173,427,11,7,3,0,469.72,798.59,NA,26848,91134,01500,00930,2,2
01041009634,01,041,009634,1897,1062,828,3,2,1,1,1367,802,559,3,2,1,0,290.07,371.89,NA,59328,92529,NA,00960,2,2
01041009635,01,041,009635,1673,1378,280,7,5,3,0,1225,1034,181,6,3,1,0,259.93,333.25,NA,NA,92529,NA,00960,2,2
01041009636,01,041,009636,3346,2336,996,8,2,4,0,2383,1723,651,6,1,2,0,505.65,648.28,NA,44728,92007,NA,00960,2,2
01041009637,01,041,009637,3355,2773,559,12,10,1,0,2525,2102,405,9,8,1,0,535.78,686.91,NA,44728,92007,NA,00960,2,2
01041009638,01,041,009638,1785,1248,534,0,2,1,0,1311,985,323,0,2,1,0,278.18,356.65,NA,21448,90360,NA,00960,2,2
01041009639,01,041,009639,1579,1230,345,0,4,0,0,1180,952,224,0,4,0,0,250.39,321.01,NA,9016,90360,NA,00960,2,2
01043009641,01,043,009641,5056,5006,1,24,17,8,0,3707,3677,0,14,9,7,0,584.32,1086.66,NA,3676,90180,NA,01020,4,4
01043009642,01,043,009642,6076,6041,1,23,5,6,0,4468,4440,0,18,5,5,0,704.27,1309.73,NA,25384,92934,NA,01020,4,4
01043009643,01,043,009643,4404,4377,0,13,10,4,0,3258,3245,0,4,5,4,0,513.54,955.04,NA,71900,93330,NA,01020,4,4
01043009644,01,043,009644,3171,3158,0,5,4,4,0,2287,2275,0,5,4,3,0,360.49,670.4,NA,81528,93330,NA,01020,4,4
