GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
23005000002,23,005,000002,2762,2639,49,39,11,14,10,2200,2118,35,27,7,11,2,588.77,386.31,NA,60545,60545,NA,NA,09930,1,1
23005000003,23,005,000003,331,312,12,5,1,1,0,268,253,9,4,1,1,0,71.72,47.06,NA,60545,60545,NA,NA,09930,1,1
23005000004,23,005,000004,2918,2776,35,35,21,49,2,2768,2644,29,32,19,42,2,740.78,486.05,NA,60545,60545,NA,NA,09930,1,1
23005000005,23,005,000005,2289,2161,44,34,19,30,1,1527,1448,32,17,14,15,1,408.66,268.14,NA,60545,60545,NA,NA,09930,1,1
23005000006,23,005,000006,799,736,7,14,6,36,0,661,613,7,11,5,25,0,176.9,116.07,NA,60545,60545,NA,NA,09930,1,1
23005000009,23,005,000009,1645,1522,35,14,10,60,4,1407,1321,22,13,7,40,4,376.54,247.06,NA,60545,60545,NA,NA,09930,1,1
23005000010,23,005,000010,2644,2397,69,38,26,112,2,2279,2099,55,31,20,72,2,609.91,400.18,NA,60545,60545,NA,NA,09930,1,1
23005000011,23,005,000011,2441,2317,26,30,13,55,0,2175,2084,17,25,10,39,0,582.08,381.92,NA,60545,60545,NA,NA,09930,1,1
23005000012,23,005,000012,1656,1579,17,11,11,35,3,1269,1216,14,6,11,22,0,339.61,222.83,NA,60545,60545,NA,NA,09930,1,1
23005000013,23,005,000013,2053,1997,21,16,8,11,0,1780,1733,16,16,7,8,0,476.37,312.56,NA,60545,60545,NA,NA,09930,1,1
23005000014,23,005,000014,1304,1189,50,18,18,29,0,1086,995,44,12,15,20,0,290.64,190.7,NA,60545,60545,NA,NA,09930,1,1
23005000015,23,005,000015,3315,3186,18,20,8,74,9,2834,2730,18,17,6,58,5,758.44,497.64,NA,60545,60545,NA,NA,09930,1,1
23005000016,23,005,000016,1758,1690,24,9,9,26,0,1352,1304,15,6,8,19,0,361.82,237.41,NA,60545,60545,NA,NA,09930,1,1
23005000017,23,005,000017,4572,4417,17,29,10,94,5,3588,3483,14,20,7,60,4,960.23,630.04,NA,60545,60545,NA,NA,09930,1,1
23005000018,23,005,000018,3785,3718,19,17,6,25,0,3078,3034,10,14,4,16,0,823.74,540.49,NA,60545,60545,NA,NA,09930,1,1
23005000019,23,005,000019,4581,4448,21,46,21,44,1,3623,3528,17,28,17,33,0,969.59,636.19,NA,60545,60545,NA,NA,09930,1,1
23005000022,23,005,000022,4162,4078,23,15,4,37,5,3416,3357,13,11,4,29,2,914.2,599.84,NA,60545,60545,NA,NA,09930,1,1
23005000023,23,005,000023,3520,3343,38,27,18,94,0,2743,2634,26,20,11,52,0,734.09,481.66,NA,60545,60545,NA,NA,09930,1,1
23005000024,23,005,000024,1091,1078,3,4,2,3,1,844,839,2,2,0,1,0,225.87,148.2,NA,60545,60545,NA,NA,09930,1,1
23005000026,23,005,000026,3517,3464,28,5,10,10,0,2677,2646,13,3,7,8,0,695.75,692.68,NA,82105,82105,NA,NA,13560,1,1
23005000027,23,005,000027,3836,3763,23,27,10,13,0,2884,2843,13,15,3,10,0,749.55,746.24,NA,82105,82105,NA,NA,13560,1,1
23005000028,23,005,000028,2978,2897,16,17,3,45,0,2254,2205,8,9,2,30,0,585.81,583.23,NA,82105,82105,NA,NA,13560,1,1
23005000029,23,005,000029,5790,5684,30,29,17,22,8,4382,4315,17,15,14,17,4,1138.88,1133.85,NA,82105,82105,NA,NA,13560,1,1
23005000030,23,005,000030,6384,6173,31,73,26,81,0,4749,4615,24,40,13,57,0,1275.44,1242.48,NA,71990,71990,NA,NA,12330,1,1
23005000031,23,005,000031,3641,3536,12,28,14,48,3,2840,2770,7,22,11,30,0,762.74,743.03,NA,71990,71990,NA,NA,12330,1,1
23005000032,23,005,000032,3026,2980,6,14,2,24,0,2462,2428,4,11,2,17,0,661.22,644.13,NA,71990,71990,NA,NA,12330,1,1
23005000033,23,005,000033,2630,2557,7,12,8,44,2,2017,1969,4,10,6,28,0,541.71,527.71,NA,71990,71990,NA,NA,12330,1,1
23005000034,23,005,000034,3939,3888,1,19,6,24,1,3017,2993,1,10,4,9,0,810.28,789.33,NA,71990,71990,NA,NA,12330,1,1
23005000035,23,005,000035,2257,2197,7,16,6,26,5,1813,1774,7,11,6,14,1,486.92,474.33,NA,71990,71990,NA,NA,12330,1,1
23005000036,23,005,000036,1244,1233,1,3,0,7,0,941,936,1,1,0,3,0,252.72,246.19,NA,71990,71990,NA,NA,12330,1,1
23005000038,23,005,000038,5993,5898,11,26,4,52,2,4545,4487,6,18,3,31,0,922.44,1518.02,NA,NA,66145,NA,NA,10530,1,1
23005000039,23,005,000039,6525,6457,19,15,7,27,0,4994,4941,15,12,6,20,0,1013.56,1667.98,NA,66110,66145,NA,NA,10530,1,1
23005000041,23,005,000041,4295,4246,8,14,12,11,4,3058,3030,5,8,8,7,0,617.06,940.26,NA,40367,28240,NA,NA,06060,1,1
23005000042,23,005,000042,5867,5797,7,28,11,21,3,4268,4228,4,18,7,10,1,536.17,1215.93,NA,15500,15430,NA,NA,14240,1,1
23005000045,23,005,000045,6905,6821,19,31,21,13,0,5245,5199,10,18,10,8,0,1317,1611,NA,26490,26525,NA,NA,05820,1,1
23005000046,23,005,000046,2398,2379,3,4,4,8,0,1721,1711,2,2,3,3,0,399,605,NA,87810,53860,NA,NA,14240,1,1
23005000047,23,005,000047,5904,5828,15,27,8,26,0,4301,4255,10,17,5,14,0,818,1331,NA,NA,28870,NA,NA,10710,1,1
23005000100,23,005,000100,5012,4939,4,41,8,20,0,3964,3911,4,31,6,12,0,935,1338,NA,NA,31390,NA,NA,14768,1,1
23005000111,23,005,000111,5104,4683,197,131,27,60,6,3817,3510,157,87,19,40,4,872.91,800.66,NA,8395,8430,NA,NA,03780,1,1
23005000112,23,005,000112,166,162,3,0,1,0,0,125,122,2,0,1,0,0,28.59,26.22,NA,8395,8430,NA,NA,03780,1,1
23005000113,23,005,000113,1567,1554,4,5,0,4,0,1127,1118,2,4,0,3,0,257.73,236.4,NA,8395,8430,NA,NA,03780,1,1
23005000115,23,005,000115,5178,5120,14,24,9,10,1,3687,3650,5,15,7,10,0,480,765,NA,NA,48820,NA,NA,10710,1,1
23005000120,23,005,000120,3311,3282,4,9,5,10,1,2381,2366,3,3,4,5,0,502,777,NA,NA,61945,NA,NA,10080,1,1
23005000130,23,005,000130,3018,2988,3,11,8,8,0,2132,2116,2,6,6,2,0,440,567,NA,NA,11125,NA,NA,14210,1,1
23005000140,23,005,000140,2860,2836,4,12,5,2,1,2089,2075,1,8,3,2,0,383,571,NA,NA,48085,NA,NA,14210,1,1
23005000165,23,005,000165,2478,2451,4,5,14,3,1,1882,1864,2,4,8,3,1,203,328,NA,NA,2655,NA,NA,14190,1,1
23005000170,23,005,000170,7678,7615,23,16,6,17,1,5539,5504,12,9,4,10,0,992,1542,NA,NA,73670,NA,NA,11790,1,1
23005000399,23,005,000399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,60545,60545,NA,NA,09930,1,1
23005002001,23,005,002001,3734,3580,36,14,10,87,7,2824,2731,23,11,6,50,3,755.76,495.88,NA,60545,60545,NA,NA,09930,1,1
23005002002,23,005,002002,601,592,1,2,1,5,0,452,447,1,1,1,2,0,120.96,79.37,NA,60545,60545,NA,NA,09930,1,1
23005002101,23,005,002101,5464,5362,19,32,7,39,5,4067,4011,12,21,4,19,0,1088.42,714.15,NA,60545,60545,NA,NA,09930,1,1
23005002102,23,005,002102,4372,4250,34,19,5,59,5,3329,3244,21,13,4,47,0,890.91,584.56,NA,60545,60545,NA,NA,09930,1,1
23005002501,23,005,002501,3166,3118,6,13,4,25,0,2584,2553,5,5,3,18,0,691.53,453.74,NA,24530,24495,NA,NA,05670,1,1
23005002502,23,005,002502,4444,4403,4,17,2,18,0,3381,3358,0,11,2,10,0,1380,2417,NA,60545,24495,NA,NA,05670,1,1
23005003599,23,005,003599,26,26,0,0,0,0,0,26,26,0,0,0,0,0,6.98,6.8,NA,71990,71990,NA,NA,12330,1,1
23005003701,23,005,003701,3881,3840,4,15,1,20,1,2865,2840,4,7,1,12,1,697.35,1200.48,NA,71990,10180,NA,NA,03930,1,1
23005003702,23,005,003702,4989,4909,8,36,5,29,2,3729,3692,5,20,3,9,0,907.65,1562.52,NA,NA,10180,NA,NA,03930,1,1
23005004001,23,005,004001,2170,2134,4,7,7,18,0,1582,1561,3,5,3,10,0,319.22,486.43,NA,28205,28240,NA,NA,06060,1,1
23005004002,23,005,004002,5391,5303,27,32,9,18,2,4216,4161,16,21,9,9,0,850.72,1296.32,NA,28205,28240,NA,NA,06060,1,1
23005004401,23,005,004401,4585,4522,10,25,6,21,1,3432,3392,5,15,5,14,1,1328,2238,NA,87810,87845,NA,NA,14100,1,1
23005004402,23,005,004402,3277,3233,7,25,1,11,0,2538,2513,5,15,1,4,0,318.83,723.07,NA,87810,87845,NA,NA,14100,1,1
23005004801,23,005,004801,5636,5592,5,18,11,8,2,4117,4096,3,8,4,6,0,791.2,1147.38,NA,53685,86025,NA,NA,13800,1,1
23005004802,23,005,004802,3082,3053,4,10,3,9,3,2351,2332,2,8,1,5,3,451.81,655.21,NA,53685,86025,NA,NA,13800,1,1
23005004803,23,005,004803,4302,4225,19,26,17,5,10,3299,3231,19,20,17,5,7,633.99,919.41,NA,40367,86025,NA,NA,13800,1,1
23005011201,23,005,011201,6950,6724,71,67,8,77,3,5168,5029,46,36,5,50,2,1181.87,1084.05,NA,8395,8430,NA,NA,03780,1,1
23005011202,23,005,011202,7119,6777,110,86,11,130,5,5824,5555,96,69,8,93,3,1331.89,1221.66,NA,8395,8430,NA,NA,03780,1,1
23005015098,23,005,015098,1951,1940,2,4,0,5,0,1400,1392,2,3,0,3,0,297,504,NA,NA,31600,NA,NA,10770,1,1
23005016098,23,005,016098,4303,4235,14,24,17,11,2,3183,3146,9,16,6,5,1,612.23,1055.67,NA,7135,7170,NA,NA,14210,1,1
23005017197,23,005,017197,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0.77,1.33,NA,NA,7170,NA,NA,14210,1,1
23005017198,23,005,017198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,7170,NA,NA,14210,2,1
23007009901,23,007,009901,17,17,0,0,0,0,0,15,15,0,0,0,0,0,173.68,189.47,57075,NA,51400,NA,NA,82003,2,2
23007009902,23,007,009902,4,4,0,0,0,0,0,4,4,0,0,0,0,0,46.32,50.53,57955,NA,51400,NA,NA,82003,2,2
23007009903,23,007,009903,616,615,0,0,0,1,0,460,459,0,0,0,1,0,118,169,NA,NA,24005,NA,NA,14300,2,2
23007009904,23,007,009904,510,507,1,1,1,0,0,417,414,1,1,1,0,0,61,133,NA,NA,10740,NA,NA,03980,2,2
23007009905,23,007,009905,1573,1546,2,4,12,9,0,1144,1125,1,4,8,6,0,742,973,NA,NA,19865,NA,NA,82003,2,2
23007009906,23,007,009906,328,328,0,0,0,0,0,270,270,0,0,0,0,0,12,24,NA,NA,61875,NA,NA,10050,2,2
23007009907,23,007,009907,1063,1050,1,4,8,0,0,835,823,1,4,7,0,0,164,394,NA,NA,61840,NA,NA,10020,2,2
23007009908,23,007,009908,1326,1313,2,6,5,0,0,952,943,0,4,5,0,0,0,0,NA,NA,58445,NA,NA,14300,2,2
23007009909,23,007,009909,944,934,1,7,1,1,0,696,690,1,4,0,1,0,81,107,NA,NA,81300,NA,NA,11880,2,2
23007009910,23,007,009910,3682,3651,5,13,8,4,1,2621,2603,2,7,7,2,0,196,318,NA,NA,74825,NA,NA,11880,2,2
23007009911,23,007,009911,2187,2176,2,4,4,1,0,1528,1519,1,4,3,1,0,142,178,NA,NA,12595,NA,NA,11880,2,2
23007009912,23,007,009912,7436,7338,9,32,21,34,2,5833,5766,8,21,15,23,0,968,1617,NA,24740,24775,NA,NA,11880,2,2
23007009913,23,007,009913,4242,4192,3,13,13,19,2,3012,2981,1,7,10,13,0,666,994,NA,85815,85850,NA,NA,11880,2,2
23007009914,23,007,009914,5080,5028,4,26,10,12,0,3622,3588,4,12,9,9,0,1273,813,NA,12770,35625,NA,NA,06840,2,2
23009009651,23,009,009651,1433,1416,2,11,3,1,0,1014,1001,2,7,3,1,0,18,36,57075,NA,20405,NA,NA,82011,2,2
23009009652,23,009,009652,1584,1554,1,1,22,6,0,1132,1115,1,0,13,3,0,166,329,NA,NA,16935,NA,NA,04890,2,2
23009009653,23,009,009653,4825,4757,2,38,13,15,0,3395,3365,0,18,5,7,0,814,1007,NA,8780,8815,NA,NA,03810,2,2
23009009654,23,009,009654,2320,2306,3,9,2,0,0,1731,1723,1,7,0,0,0,398,390,NA,23200,55505,NA,NA,09270,2,2
23009009655,23,009,009655,5975,5898,12,22,19,24,0,4570,4517,7,16,10,20,0,688,1675,NA,23200,23200,NA,NA,05500,2,2
23009009656,23,009,009656,4128,4064,0,33,22,9,0,3110,3074,0,15,16,5,0,158,361,NA,NA,30970,NA,NA,06260,2,2
23009009657,23,009,009657,2573,2536,3,9,14,8,3,1905,1882,3,5,9,6,0,135,252,NA,NA,74965,11950,05730,82011,2,2
23009009658,23,009,009658,3143,3043,47,37,8,8,0,2407,2326,37,30,7,7,0,76,187,NA,NA,28450,06090,08500,NA,2,2
23009009659,23,009,009659,4443,4363,5,20,26,28,1,3522,3468,5,11,18,19,1,819,1118,NA,2830,2865,02850,08500,NA,2,2
23009009660,23,009,009660,1899,1880,0,8,5,6,0,1535,1519,0,5,5,6,0,332,654,NA,NA,47630,08490,08500,NA,2,2
23009009661,23,009,009661,2141,2119,1,10,5,4,2,1632,1618,1,7,4,2,0,122.25,156.7,NA,NA,72865,12390,08500,04620,2,2
23009009662,23,009,009662,1716,1699,0,5,6,4,2,1305,1292,0,5,6,1,1,97.75,125.3,NA,NA,77345,12960,08500,11910,2,2
23009009663,23,009,009663,2945,2916,1,13,9,4,2,2217,2199,1,7,7,1,2,356,551,NA,NA,5700,NA,NA,03210,2,2
23009009664,23,009,009664,2292,2245,13,22,4,8,0,1905,1871,9,15,4,6,0,196,302,NA,NA,57920,NA,NA,09630,2,2
23009009665,23,009,009665,2450,2432,2,9,3,4,0,1888,1875,1,7,3,2,0,152,212,NA,NA,7975,NA,NA,03640,2,2
23009009666,23,009,009666,3081,3047,3,19,6,5,1,2345,2332,0,8,2,3,0,289,376,NA,NA,17145,NA,NA,04895,2,2
23009966199,23,009,966199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,539,NA,NA,72865,12390,08500,NA,2,2
23011000101,23,011,000101,5228,5126,6,27,28,40,1,4090,4014,5,22,21,27,1,948.78,1114.9,NA,2100,2100,NA,NA,02640,1,1
23011000102,23,011,000102,5036,4938,20,27,16,35,0,3798,3736,11,19,11,21,0,881.04,1035.3,NA,2100,2100,NA,NA,02640,1,1
23011000103,23,011,000103,3811,3725,16,23,19,28,0,2974,2910,11,16,16,21,0,689.9,810.68,NA,2100,2100,NA,NA,02640,1,1
23011000104,23,011,000104,2536,2484,12,15,3,18,4,2113,2077,9,10,2,13,2,490.16,575.98,NA,2100,2100,NA,NA,02640,1,1
23011000105,23,011,000105,4714,4597,14,24,16,59,4,3669,3604,7,15,12,30,1,851.12,1000.14,NA,2100,2100,NA,NA,02640,1,1
23011000106,23,011,000106,6890,6777,9,22,57,24,1,5084,5015,7,10,37,15,0,387,597,NA,61735,12350,NA,NA,10590,1,1
23011000107,23,011,000107,2534,2494,6,14,7,12,1,1995,1970,6,8,5,6,0,582,640,NA,30550,30550,NA,NA,10740,1,1
23011000108,23,011,000108,7541,7470,5,10,26,21,9,5510,5466,3,7,20,12,2,466,788,NA,24635,43080,07920,08520,10590,1,1
23011000109,23,011,000109,1918,1891,6,10,7,4,0,1396,1377,4,6,5,4,0,332.18,394.96,NA,27085,27085,NA,NA,10590,1,1
23011000110,23,011,000110,4835,4761,17,23,13,17,4,3563,3519,10,15,11,8,0,847.82,1008.04,NA,27085,27085,NA,NA,10590,1,1
23011000120,23,011,000120,2650,2622,4,13,5,6,0,1864,1848,1,7,4,4,0,386,529,NA,NA,40175,07560,07570,NA,1,1
23011000130,23,011,000130,3353,3319,9,11,8,5,1,2381,2358,6,9,5,2,1,480,822,NA,NA,46405,NA,NA,08370,1,1
23011000140,23,011,000140,5968,5888,9,27,15,27,2,4463,4415,4,18,10,15,1,853,1436,NA,86935,86970,07920,08520,13970,1,1
23011000145,23,011,000145,1843,1832,2,5,0,4,0,1363,1356,2,4,0,1,0,186,191,NA,NA,80880,13380,08520,14160,1,1
23011000150,23,011,000150,2074,2049,9,11,4,1,0,1472,1461,3,5,3,0,0,374,524,NA,NA,62190,10110,08520,14160,1,1
23011000155,23,011,000155,2537,2502,11,5,13,6,0,1818,1804,6,1,6,1,0,218,276,NA,NA,47770,08560,08520,10300,1,1
23011000160,23,011,000160,2375,2362,3,3,3,4,0,1735,1729,1,1,3,1,0,355,582,NA,NA,4020,NA,NA,14360,1,1
23011000170,23,011,000170,2593,2570,1,15,2,4,1,1810,1800,1,5,2,1,1,388,633,NA,NA,68385,NA,NA,14360,1,1
23011000180,23,011,000180,3679,3643,1,18,10,7,0,2677,2660,0,9,4,4,0,631,745,NA,NA,78745,NA,NA,13110,1,1
23011000190,23,011,000190,1895,1878,1,6,7,0,3,1357,1347,1,3,6,0,0,255,467,NA,2100,86165,NA,NA,13830,1,1
23011000200,23,011,000200,3713,3654,1,16,21,21,0,2540,2507,0,10,12,11,0,436,830,NA,NA,12735,NA,NA,04290,1,1
23011000205,23,011,000205,1772,1759,3,5,2,3,0,1272,1261,3,3,2,3,0,204,379,NA,NA,590,NA,NA,14330,1,1
23011000210,23,011,000210,3332,3307,2,14,4,5,0,2327,2319,1,5,0,2,0,435,580,NA,13435,13470,NA,NA,14330,1,1
23011000220,23,011,000220,2312,2301,1,7,1,2,0,1710,1703,1,3,1,2,0,367,472,NA,NA,4475,NA,NA,14330,1,1
23011000230,23,011,000230,7997,7911,5,30,23,28,0,5921,5863,1,18,22,17,0,1615,1479,NA,86480,86515,NA,NA,13860,1,1
23011000242,23,011,000242,6856,6704,50,39,8,52,3,5869,5739,44,29,8,48,1,1412.17,1175.6,NA,80740,80740,NA,NA,13350,1,1
23011000250,23,011,000250,5595,5546,4,24,10,10,1,4031,3998,3,17,7,6,0,827,1052,NA,54525,54560,NA,NA,14360,1,1
23011024101,23,011,024101,4874,4813,6,29,10,15,1,3642,3604,3,19,7,9,0,876.32,729.51,NA,80740,80740,NA,NA,13350,1,1
23011024102,23,011,024102,5443,5316,23,43,30,30,1,4208,4127,13,26,20,22,0,1012.51,842.89,NA,80740,80740,NA,NA,13350,1,1
23013000000,23,013,000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,15125,NA,NA,82007,1,1
23013009701,23,013,009701,1517,1499,2,2,10,4,0,1186,1182,0,0,3,1,0,227,249,NA,NA,79130,NA,NA,11850,1,1
